group,method,dataset,region,seed,config_hash,split_id,metric_name,metric_value,regime,n_retrains,train_samples,wall_clock_s,timestamp
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,n_matched_t2,14.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,n_unmatched_events,8.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,n_unmatched_detections,71.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,precision,0.1931818181818181,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,precision_t1,0.0405405405405405,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,precision_t2,0.1647058823529411,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,event_recall,0.68,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,mean_delay_days,4.76470588235294,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-02,3.6666666666666665,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-07,0.3333333333333333,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-14,11.666666666666666,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-04,2.3333333333333335,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-06,4.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-01,5.333333333333333,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-04,6.666666666666667,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-05,1.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-06,3.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-01,3.6666666666666665,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-02,4.666666666666667,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-04,6.666666666666667,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-05,3.6666666666666665,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-08,7.666666666666667,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-11,11.333333333333334,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-10,2.0,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,adwin,aemo,SA1,,fadb2054aef8,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-04,3.3333333333333335,full,0,37919,0.0104007500922307,2026-09-19T17:40:55.887404+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_detections,599.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_ignored_detections,508.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_matched,10.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_matched_t1,3.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_matched_t2,7.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_unmatched_events,15.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,n_unmatched_detections,81.0,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,precision,0.1098901098901098,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,precision_t1,0.0357142857142857,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,precision_t2,0.0795454545454545,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,event_recall,0.4,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,mean_delay_days,4.2,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-02,2.3958333333333335,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-07,7.208333333333333,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-14,0.9791666666666666,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-04,6.75,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-05,2.2916666666666665,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2021-06,4.604166666666667,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-01,6.645833333333333,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-02,3.625,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2022-08,0.4583333333333333,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,kswin,aemo,SA1,,1cba41a9f127,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-11,7.041666666666667,full,0,37919,1.8855017910245808,2026-09-19T17:40:57.785024+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_detections,2242.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_ignored_detections,2144.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_matched,11.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_matched_t1,3.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_matched_t2,8.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_unmatched_events,14.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,n_unmatched_detections,87.0,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,precision,0.1122448979591836,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,precision_t1,0.0333333333333333,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,precision_t2,0.0842105263157894,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,event_recall,0.44,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,mean_delay_days,5.965909090909091,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-02,13.75,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-07,12.5,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,delay_EVT-2023-14,1.875,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
detection,page_hinkley,aemo,SA1,,6afb6c8585a8,aemo_detect_raw_pre_tune_v1,delay_EVT-2020-04,5.875,full,0,37919,0.020873290952295,2026-09-19T17:40:57.815688+00:00
