region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,adwin,daily_weekly_adjusted,265,25343,2021-08-10 23:30:00,201.8284955752215
NSW1,adwin,daily_weekly_adjusted,266,25375,2021-08-11 15:30:00,-1804.750707964603
NSW1,adwin,daily_weekly_adjusted,267,25503,2021-08-14 07:30:00,342.0999115044251
NSW1,adwin,daily_weekly_adjusted,268,25663,2021-08-17 15:30:00,-1848.947699115044
NSW1,adwin,daily_weekly_adjusted,269,25759,2021-08-19 15:30:00,-1713.5350442477866
NSW1,adwin,daily_weekly_adjusted,270,25823,2021-08-20 23:30:00,14.441946902655218
NSW1,adwin,daily_weekly_adjusted,271,25919,2021-08-22 23:30:00,-377.08749999999964
NSW1,adwin,daily_weekly_adjusted,272,25951,2021-08-23 15:30:00,-1149.2352212389378
NSW1,adwin,daily_weekly_adjusted,273,26015,2021-08-24 23:30:00,1001.0484955752218
NSW1,adwin,daily_weekly_adjusted,274,26111,2021-08-26 23:30:00,503.9284070796457
NSW1,adwin,daily_weekly_adjusted,275,26143,2021-08-27 15:30:00,-874.8374336283196
NSW1,adwin,daily_weekly_adjusted,276,26303,2021-08-30 23:30:00,381.8672566371679
NSW1,adwin,daily_weekly_adjusted,277,26335,2021-08-31 15:30:00,-2138.077699115044
NSW1,adwin,daily_weekly_adjusted,278,26399,2021-09-01 23:30:00,-195.43477876106226
NSW1,adwin,daily_weekly_adjusted,279,26431,2021-09-02 15:30:00,-2282.9950442477866
NSW1,adwin,daily_weekly_adjusted,280,26495,2021-09-03 23:30:00,-600.5480530973446
NSW1,adwin,daily_weekly_adjusted,281,26591,2021-09-05 23:30:00,104.02250000000004
NSW1,adwin,daily_weekly_adjusted,282,26623,2021-09-06 15:30:00,-2216.865221238938
NSW1,adwin,daily_weekly_adjusted,283,26687,2021-09-07 23:30:00,57.71849557522182
NSW1,adwin,daily_weekly_adjusted,284,26719,2021-09-08 15:30:00,-2381.370707964603
NSW1,adwin,daily_weekly_adjusted,285,26783,2021-09-09 23:30:00,-517.1715929203538
NSW1,adwin,daily_weekly_adjusted,286,26815,2021-09-10 15:30:00,-2498.9274336283197
